PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,PlaytimeCategory,PurchaseStatus
9310,47,Male,Europe,Sports,9,1,Easy,5,46,81,38,Medium,Low,Purchased
9311,22,Female,Asia,Sports,6,0,Easy,0,133,68,32,Low,Low,No Purchase
9312,19,Female,USA,Sports,18,0,Easy,5,64,25,7,Low,Medium,No Purchase
9313,18,Male,USA,Simulation,3,1,Easy,6,83,14,47,Medium,Low,Purchased
9314,20,Female,USA,Action,19,0,Easy,2,64,54,25,Low,Medium,No Purchase
9315,46,Female,Asia,Strategy,2,0,Easy,16,77,69,32,Medium,Low,No Purchase
9316,44,Male,USA,Sports,4,0,Medium,8,125,12,46,Medium,Low,No Purchase
9317,49,Male,Europe,Strategy,13,0,Hard,10,69,53,6,Medium,Medium,No Purchase
9318,30,Male,Asia,Strategy,14,0,Medium,6,79,38,17,Medium,Medium,No Purchase
9319,27,Female,Asia,Action,23,1,Medium,0,39,94,36,Low,Medium,Purchased
9320,44,Male,Europe,Action,15,0,Hard,6,160,77,48,Medium,Medium,No Purchase
9321,33,Male,Europe,Simulation,14,0,Easy,12,21,75,6,Low,Medium,No Purchase
9322,31,Male,Europe,RPG,5,0,Medium,1,166,28,37,Low,Low,No Purchase
9323,33,Female,Europe,Action,2,0,Medium,9,56,38,7,Medium,Low,No Purchase
9324,42,Male,USA,Sports,19,1,Medium,11,70,92,2,Medium,Medium,Purchased
9325,40,Female,Europe,RPG,19,1,Hard,14,94,47,47,High,Medium,Purchased
9326,40,Female,USA,Strategy,10,0,Easy,15,80,46,46,Medium,Medium,No Purchase
9327,37,Female,Europe,Simulation,2,0,Medium,15,23,86,27,Medium,Low,No Purchase
9328,23,Female,Asia,RPG,12,0,Easy,10,174,63,3,High,Medium,No Purchase
9329,26,Male,Europe,Action,10,0,Easy,16,66,95,44,Medium,Medium,No Purchase
9330,15,Female,Europe,Strategy,18,0,Hard,16,96,96,41,High,Medium,No Purchase
9331,15,Female,Asia,RPG,14,0,Medium,15,167,14,9,High,Medium,No Purchase
9332,48,Female,Europe,Action,3,0,Hard,8,87,82,44,Medium,Low,No Purchase
9333,46,Female,USA,Strategy,4,0,Hard,13,74,98,37,Medium,Low,No Purchase
9334,39,Female,Europe,Action,4,0,Hard,4,114,75,25,Medium,Low,No Purchase
9335,15,Male,USA,Strategy,8,0,Easy,15,173,5,19,High,Low,No Purchase
9336,30,Male,USA,Sports,7,0,Medium,17,48,72,48,Medium,Low,No Purchase
9337,19,Male,Europe,Sports,6,1,Easy,14,161,27,40,High,Low,Purchased
9338,36,Male,USA,Simulation,11,1,Medium,13,73,71,41,Medium,Medium,Purchased
9339,43,Female,Asia,Strategy,20,1,Hard,2,138,62,8,Low,Medium,Purchased
9340,17,Male,Europe,Simulation,8,0,Medium,4,151,15,22,Medium,Low,No Purchase
9341,26,Male,USA,Action,7,1,Hard,9,104,55,45,Medium,Low,Purchased
9342,40,Female,USA,Simulation,11,0,Medium,2,64,63,1,Low,Medium,No Purchase
9343,30,Female,USA,RPG,8,0,Easy,7,91,37,27,Medium,Low,No Purchase
9344,36,Female,USA,Action,15,0,Easy,18,60,10,35,Medium,Medium,No Purchase
9345,43,Female,Asia,Simulation,2,0,Medium,3,177,2,12,Medium,Low,No Purchase
9346,28,Male,USA,RPG,5,0,Medium,14,44,68,6,Medium,Low,No Purchase
9347,42,Female,Europe,Action,18,0,Easy,7,32,98,32,Medium,Medium,No Purchase
9348,19,Male,Asia,Strategy,21,0,Easy,4,113,15,5,Medium,Medium,No Purchase
9349,44,Female,Europe,Simulation,10,0,Hard,4,92,21,19,Medium,Medium,No Purchase
9350,19,Male,USA,Action,6,0,Easy,4,72,25,46,Medium,Low,No Purchase
9351,26,Female,Asia,Simulation,8,0,Medium,15,81,83,42,Medium,Low,No Purchase
9352,30,Female,Europe,Strategy,20,1,Medium,9,41,84,15,Medium,Medium,Purchased
9353,40,Male,Europe,Strategy,15,0,Easy,17,34,46,12,Medium,Medium,No Purchase
9354,40,Female,Other,Action,8,0,Hard,19,144,93,19,High,Low,No Purchase
9355,35,Female,Europe,Sports,19,0,Medium,17,124,23,27,High,Medium,No Purchase
9356,47,Female,USA,Strategy,10,0,Easy,9,14,87,9,Low,Medium,No Purchase
9357,44,Male,Asia,Action,3,1,Easy,8,133,47,11,Medium,Low,Purchased
9358,37,Male,USA,Sports,4,0,Medium,4,112,23,1,Medium,Low,No Purchase
9359,24,Male,Other,Strategy,24,0,Easy,17,102,49,17,High,Medium,No Purchase
9360,19,Male,Other,RPG,5,0,Easy,19,28,53,28,Medium,Low,No Purchase
9361,48,Male,Europe,Sports,22,0,Medium,2,122,26,10,Low,Medium,No Purchase
9362,45,Female,USA,RPG,19,0,Medium,10,75,14,40,Medium,Medium,No Purchase
9363,24,Male,Europe,Simulation,9,1,Hard,1,126,50,13,Low,Low,Purchased
9364,33,Female,Europe,Simulation,9,0,Hard,13,101,50,4,Medium,Low,No Purchase
9365,46,Male,USA,RPG,15,0,Medium,1,145,5,4,Low,Medium,No Purchase
9366,15,Male,USA,Sports,10,0,Medium,17,163,3,4,High,Medium,No Purchase
9367,19,Male,USA,Action,3,0,Easy,15,173,2,44,High,Low,No Purchase
9368,18,Female,Europe,Sports,23,0,Hard,8,49,28,15,Medium,Medium,No Purchase
9369,30,Female,Europe,Sports,9,0,Medium,5,52,69,3,Low,Low,No Purchase
9370,38,Male,Other,RPG,6,1,Medium,2,77,14,28,Low,Low,Purchased
9371,30,Male,USA,RPG,2,0,Easy,11,174,47,42,High,Low,No Purchase
9372,16,Male,USA,Sports,13,1,Easy,4,24,82,29,Low,Medium,Purchased
9373,42,Female,USA,Strategy,10,0,Easy,13,50,78,49,Medium,Medium,No Purchase
9374,46,Female,Other,Sports,23,0,Easy,7,35,48,8,Low,Medium,No Purchase
9375,41,Female,USA,RPG,1,0,Easy,11,56,89,45,Medium,Low,No Purchase
9376,34,Male,Other,Sports,23,0,Easy,14,106,84,39,High,Medium,No Purchase
9377,38,Male,Asia,RPG,21,0,Hard,2,66,32,8,Low,Medium,No Purchase
9378,26,Male,USA,Strategy,10,0,Easy,17,123,28,18,High,Medium,No Purchase
9379,49,Male,USA,RPG,10,0,Hard,14,156,71,34,High,Medium,No Purchase
9380,47,Male,USA,RPG,9,0,Medium,7,128,20,39,Medium,Low,No Purchase
9381,47,Male,USA,RPG,7,0,Easy,8,111,99,22,Medium,Low,No Purchase
9382,26,Male,Europe,Strategy,17,0,Hard,4,90,66,16,Medium,Medium,No Purchase
9383,17,Male,Europe,RPG,17,1,Hard,16,153,4,33,High,Medium,Purchased
9384,15,Male,Asia,RPG,6,1,Easy,6,61,54,37,High,Low,Purchased
9385,47,Male,USA,RPG,10,1,Medium,11,174,23,32,High,Medium,Purchased
9386,24,Female,USA,Simulation,4,0,Easy,6,53,43,26,Medium,Low,No Purchase
9387,43,Female,Europe,Strategy,20,1,Medium,12,121,37,15,Low,Medium,Purchased
9388,27,Male,USA,Simulation,6,0,Medium,12,145,14,44,High,Low,No Purchase
9389,26,Female,Europe,Action,16,1,Hard,9,96,20,26,Medium,Medium,Purchased
9390,45,Female,USA,Simulation,21,0,Easy,5,32,36,6,Low,Medium,No Purchase
9391,16,Male,USA,Strategy,8,0,Easy,2,110,19,38,Low,Low,No Purchase
9392,49,Male,Asia,Action,17,1,Easy,1,91,4,47,Low,Medium,Purchased
9393,37,Female,Asia,Strategy,15,0,Hard,15,171,97,39,High,Medium,No Purchase
9394,31,Female,USA,Strategy,11,0,Hard,18,51,53,42,Medium,Medium,No Purchase
9395,40,Male,Europe,Sports,19,0,Easy,16,128,42,8,High,Medium,No Purchase
9396,22,Male,USA,RPG,17,1,Easy,10,51,12,26,Medium,Medium,Purchased
9397,43,Female,USA,Strategy,17,0,Medium,2,89,69,23,Low,Medium,No Purchase
9398,40,Male,Europe,RPG,15,0,Easy,19,18,48,2,Medium,Medium,No Purchase
9399,24,Female,USA,Simulation,5,0,Easy,2,123,60,34,Medium,Low,No Purchase
9400,40,Male,USA,Simulation,22,0,Hard,13,55,31,47,Medium,Medium,No Purchase
9401,48,Female,USA,Sports,8,0,Easy,1,46,29,20,Low,Low,No Purchase
9402,21,Male,Europe,Sports,20,1,Medium,3,107,97,21,Medium,Medium,Purchased
9403,18,Male,USA,RPG,16,0,Hard,9,138,86,5,Medium,Medium,No Purchase
9404,25,Female,Other,RPG,8,0,Easy,14,94,21,20,Medium,Low,No Purchase
9405,43,Male,USA,Simulation,22,1,Hard,13,106,69,23,High,Medium,Purchased
9406,39,Male,USA,Simulation,2,0,Easy,12,92,78,22,Medium,Low,No Purchase
9407,35,Female,Asia,Sports,14,1,Easy,14,45,61,22,Medium,Medium,Purchased
9408,24,Male,Europe,Strategy,16,1,Hard,18,169,23,49,High,Medium,Purchased
9409,23,Male,USA,Strategy,17,0,Medium,19,148,20,36,High,Medium,No Purchase
9410,38,Male,Europe,Action,14,0,Easy,1,176,99,16,Low,Medium,No Purchase
9411,49,Female,USA,Sports,4,0,Hard,18,48,51,13,Medium,Low,No Purchase
9412,49,Female,Asia,RPG,15,0,Easy,15,139,51,26,High,Medium,No Purchase
9413,32,Female,USA,Sports,17,0,Easy,6,168,38,26,Medium,Medium,No Purchase
9414,46,Male,Other,Strategy,20,0,Medium,14,165,72,48,High,Medium,No Purchase
9415,38,Male,Europe,Strategy,18,1,Easy,8,108,92,1,Medium,Medium,Purchased
9416,37,Male,Asia,Simulation,2,1,Hard,11,27,40,47,Medium,Low,Purchased
9417,46,Female,Asia,Strategy,14,0,Medium,2,52,87,31,Low,Medium,No Purchase
9418,26,Female,USA,Sports,16,0,Medium,14,24,23,34,High,Medium,No Purchase
9419,27,Female,Asia,Simulation,23,0,Easy,17,170,98,20,High,Medium,No Purchase
9420,37,Female,USA,Simulation,3,0,Hard,18,177,25,5,High,Low,No Purchase
9421,39,Male,USA,Simulation,7,0,Medium,4,20,84,27,Low,Low,No Purchase
9422,49,Male,Europe,Action,19,0,Easy,2,73,79,8,Low,Medium,No Purchase
9423,44,Female,Other,RPG,14,0,Medium,4,93,98,35,Medium,Medium,No Purchase
9424,31,Male,USA,Action,7,0,Easy,14,167,94,47,High,Low,No Purchase
9425,34,Male,Other,RPG,16,0,Medium,9,162,8,0,High,Medium,No Purchase
9426,39,Female,Europe,RPG,7,0,Medium,18,20,33,22,Medium,Low,No Purchase
9427,36,Male,Asia,Sports,4,0,Hard,13,139,86,9,High,Low,No Purchase
9428,27,Male,Europe,RPG,3,0,Medium,5,157,21,35,Medium,Low,No Purchase
9429,33,Male,USA,Sports,14,0,Easy,0,68,30,14,Low,Medium,No Purchase
9430,26,Female,Asia,Simulation,7,0,Medium,8,24,52,38,Low,Low,No Purchase
9431,33,Male,USA,Sports,16,0,Medium,12,44,51,16,Medium,Medium,No Purchase
9432,26,Female,Europe,Strategy,17,1,Medium,6,118,53,8,Medium,Medium,Purchased
9433,23,Male,Asia,Action,20,0,Easy,12,68,38,41,Medium,Medium,No Purchase
9434,21,Female,Asia,Sports,11,0,Easy,4,116,72,2,Medium,Medium,No Purchase
9435,42,Male,Europe,RPG,4,0,Easy,13,77,38,3,Medium,Low,No Purchase
9436,28,Female,USA,Sports,4,0,Easy,0,103,79,41,Low,Low,No Purchase
9437,45,Male,Europe,Sports,8,0,Easy,13,119,54,36,High,Low,No Purchase
9438,33,Female,Europe,Simulation,16,0,Easy,16,60,5,37,Medium,Medium,No Purchase
9439,30,Female,Asia,Action,22,0,Easy,4,103,35,12,Medium,Medium,No Purchase
9440,19,Male,USA,Simulation,23,0,Hard,19,92,45,46,High,Medium,No Purchase
9441,49,Male,Europe,Action,6,1,Medium,4,58,81,9,Low,Low,Purchased
9442,26,Male,USA,Action,4,0,Hard,13,115,61,31,High,Low,No Purchase
9443,39,Female,Europe,RPG,21,0,Medium,11,136,92,0,High,Medium,No Purchase
9444,35,Male,USA,Simulation,17,0,Hard,10,74,49,5,Medium,Medium,No Purchase
9445,37,Male,USA,Sports,10,0,Medium,0,83,92,20,Low,Medium,No Purchase
9446,30,Female,Asia,Strategy,3,1,Easy,15,37,94,9,Medium,Low,Purchased
9447,28,Female,Europe,Strategy,9,0,Medium,14,139,43,30,High,Low,No Purchase
9448,45,Male,Europe,RPG,0,0,Easy,13,41,1,37,Medium,Low,No Purchase
9449,19,Male,Asia,RPG,21,0,Medium,5,106,28,47,Low,Medium,No Purchase
9450,49,Male,USA,RPG,18,0,Easy,4,50,43,13,Low,Medium,No Purchase
9451,37,Male,USA,RPG,13,0,Hard,9,154,39,8,Medium,Medium,No Purchase
9452,43,Male,USA,Simulation,13,0,Easy,12,45,50,35,Medium,Medium,No Purchase
9453,25,Female,Europe,Action,3,1,Medium,13,54,96,45,Medium,Low,Purchased
9454,32,Male,Europe,Sports,22,0,Easy,10,10,28,45,Low,Medium,No Purchase
9455,26,Male,Europe,Sports,6,0,Medium,14,62,32,24,Medium,Low,No Purchase
9456,23,Male,Europe,Simulation,3,0,Hard,11,131,35,28,High,Low,No Purchase
9457,24,Female,Europe,Sports,19,0,Easy,17,52,47,5,Medium,Medium,No Purchase
9458,31,Male,Asia,Strategy,16,0,Easy,3,175,6,17,Medium,Medium,No Purchase
9459,21,Female,Europe,Sports,4,0,Medium,17,49,20,22,Medium,Low,No Purchase
9460,27,Male,Asia,Action,0,0,Hard,12,116,90,13,High,Low,No Purchase
9461,23,Male,USA,Sports,19,0,Easy,5,178,38,15,Medium,Medium,No Purchase
9462,41,Female,USA,Action,21,0,Medium,11,144,92,45,High,Medium,No Purchase
9463,16,Male,Europe,RPG,16,1,Hard,9,107,11,40,Medium,Medium,Purchased
9464,19,Female,USA,Simulation,20,0,Easy,5,156,98,37,High,Medium,No Purchase
9465,43,Female,Europe,Strategy,16,0,Easy,17,158,36,27,High,Medium,No Purchase
9466,33,Male,Europe,Sports,24,0,Medium,2,149,51,45,Medium,Medium,No Purchase
9467,22,Female,USA,Strategy,23,0,Easy,10,89,72,31,Medium,Medium,No Purchase
9468,15,Female,USA,Sports,20,0,Hard,8,97,7,21,Medium,Medium,No Purchase
9469,36,Female,Europe,RPG,16,0,Easy,16,160,63,44,High,Medium,No Purchase
9470,31,Male,Asia,Action,2,0,Medium,6,131,92,0,Medium,Low,No Purchase
9471,21,Male,Europe,Simulation,19,0,Medium,16,91,20,31,High,Medium,No Purchase
9472,39,Male,Europe,Simulation,17,0,Medium,4,21,10,0,Low,Medium,No Purchase
9473,18,Female,USA,Strategy,20,0,Hard,12,174,31,43,High,Medium,No Purchase
9474,20,Male,Europe,Action,23,0,Easy,12,33,26,45,Medium,Medium,No Purchase
9475,45,Male,Europe,Simulation,24,0,Medium,11,96,58,45,Medium,Medium,No Purchase
9476,33,Male,USA,Strategy,2,0,Medium,0,160,16,37,Low,Low,No Purchase
9477,41,Female,USA,Action,0,0,Medium,15,156,98,30,High,Low,No Purchase
9478,24,Male,USA,RPG,17,0,Easy,12,56,43,22,Medium,Medium,No Purchase
9479,40,Male,USA,RPG,21,1,Easy,17,130,79,31,High,Medium,Purchased
9480,33,Female,USA,Strategy,14,0,Easy,4,68,88,8,Low,Medium,No Purchase
9481,17,Male,Asia,RPG,1,0,Medium,1,58,47,37,Low,Low,No Purchase
9482,27,Male,Europe,Sports,19,0,Hard,19,88,23,13,High,Medium,No Purchase
9483,42,Male,USA,Sports,4,0,Easy,7,57,1,8,Medium,Low,No Purchase
9484,34,Male,Europe,Action,12,0,Easy,5,133,63,21,High,Medium,No Purchase
9485,42,Male,Asia,RPG,9,1,Easy,4,45,48,31,Low,Low,Purchased
9486,22,Male,Asia,Simulation,12,0,Medium,1,35,54,18,Low,Medium,No Purchase
9487,15,Male,Europe,Strategy,4,0,Easy,12,54,51,30,Medium,Low,No Purchase
9488,17,Female,USA,Simulation,16,0,Easy,5,50,1,25,Medium,Medium,No Purchase
9489,27,Male,USA,Sports,10,0,Medium,17,78,21,2,Medium,Medium,No Purchase
9490,42,Male,USA,RPG,9,0,Medium,0,44,74,46,Low,Low,No Purchase
9491,39,Male,Europe,Simulation,4,0,Hard,8,122,94,31,Medium,Low,No Purchase
9492,47,Male,USA,Strategy,15,0,Easy,11,172,8,21,High,Medium,No Purchase
9493,20,Female,Europe,Action,16,0,Easy,15,98,74,13,High,Medium,No Purchase
9494,46,Male,Asia,Action,2,0,Medium,9,107,80,47,Medium,Low,No Purchase
9495,35,Male,Asia,Strategy,20,0,Hard,7,161,86,0,Medium,Medium,No Purchase
9496,30,Female,Asia,Sports,21,0,Easy,4,142,96,21,Medium,Medium,No Purchase
9497,35,Female,USA,Strategy,24,0,Medium,3,28,55,31,Low,Medium,No Purchase
9498,25,Female,Other,Strategy,8,0,Hard,3,29,36,29,Low,Low,No Purchase
9499,49,Female,Europe,RPG,15,0,Medium,11,62,73,8,Medium,Medium,No Purchase
9500,33,Male,Europe,Simulation,3,0,Easy,7,112,62,2,Medium,Low,No Purchase
9501,34,Female,USA,Strategy,10,0,Easy,15,114,68,42,High,Medium,No Purchase
9502,32,Female,Other,Strategy,21,0,Easy,15,18,32,4,Low,Medium,No Purchase
9503,28,Male,USA,Action,17,0,Medium,14,81,70,0,Medium,Medium,No Purchase
9504,29,Female,USA,Simulation,12,0,Easy,12,158,24,39,Medium,Medium,No Purchase
9505,45,Male,USA,Action,20,0,Hard,18,116,22,13,High,Medium,No Purchase
9506,15,Female,Europe,Sports,20,0,Medium,10,128,91,46,High,Medium,No Purchase
9507,17,Male,Europe,Action,22,1,Easy,19,79,36,45,High,Medium,Purchased
9508,30,Male,Other,Sports,5,0,Hard,4,163,67,13,Medium,Low,No Purchase
9509,37,Male,USA,Sports,6,0,Hard,5,95,12,1,Medium,Low,No Purchase
9510,25,Male,USA,Simulation,23,0,Easy,13,23,17,47,Medium,Medium,No Purchase
9511,26,Male,Europe,Sports,12,0,Medium,18,20,23,4,Medium,Medium,No Purchase
9512,24,Male,USA,Strategy,16,0,Medium,4,115,45,26,Low,Medium,No Purchase
9513,46,Female,Europe,Strategy,22,1,Hard,7,96,57,8,Medium,Medium,Purchased
9514,30,Female,USA,Action,13,0,Hard,10,116,51,6,Medium,Medium,No Purchase
9515,22,Male,Europe,Action,4,1,Medium,15,73,47,18,Medium,Low,Purchased
9516,26,Female,Asia,Simulation,9,0,Hard,7,126,3,43,Medium,Low,No Purchase
9517,38,Male,USA,Sports,12,0,Medium,15,67,52,42,Medium,Medium,No Purchase
9518,42,Female,USA,Strategy,11,0,Easy,13,117,44,31,Medium,Medium,No Purchase
9519,22,Male,USA,Action,24,0,Easy,0,34,39,3,Low,Medium,No Purchase
9520,42,Female,Europe,RPG,6,0,Easy,9,75,56,46,Medium,Low,No Purchase
9521,40,Female,Europe,Simulation,18,0,Medium,1,123,87,23,Low,Medium,No Purchase
9522,22,Male,Asia,Sports,1,0,Medium,9,25,35,27,Low,Low,No Purchase
9523,42,Male,Other,Simulation,9,0,Hard,13,103,48,47,High,Low,No Purchase
9524,42,Female,Other,Sports,2,0,Medium,15,29,26,5,Medium,Low,No Purchase
9525,41,Female,USA,Sports,14,0,Easy,4,150,36,42,Medium,Medium,No Purchase
9526,31,Male,Europe,Simulation,7,0,Medium,11,100,91,6,Medium,Low,No Purchase
9527,23,Male,Asia,Action,15,0,Medium,19,159,8,39,High,Medium,No Purchase
9528,47,Female,Europe,Action,14,0,Hard,16,83,67,15,Medium,Medium,No Purchase
9529,34,Female,Asia,Sports,12,0,Medium,9,85,86,40,Medium,Medium,No Purchase
9530,27,Male,Europe,Strategy,20,1,Easy,6,87,25,14,Medium,Medium,Purchased
9531,42,Female,Europe,Sports,11,0,Medium,11,121,27,11,Medium,Medium,No Purchase
9532,43,Male,USA,RPG,18,1,Hard,2,177,80,20,Medium,Medium,Purchased
9533,27,Female,USA,Action,10,1,Medium,0,18,9,1,High,Medium,Purchased
9534,49,Female,Europe,Simulation,23,1,Medium,2,138,11,13,Low,Medium,Purchased
9535,20,Male,Europe,Sports,4,0,Medium,16,35,42,47,Medium,Low,No Purchase
9536,32,Male,Europe,Action,18,0,Easy,8,147,7,11,Medium,Medium,No Purchase
9537,19,Female,USA,Action,2,1,Medium,0,75,77,35,Low,Low,Purchased
9538,39,Male,Asia,Sports,4,0,Hard,18,161,83,36,High,Low,No Purchase
9539,16,Female,Other,Sports,13,0,Medium,14,77,95,29,Low,Medium,No Purchase
9540,24,Female,Europe,Action,11,0,Easy,17,86,92,45,Medium,Medium,No Purchase
9541,44,Male,USA,RPG,23,0,Hard,18,96,36,34,Medium,Medium,No Purchase
9542,19,Female,USA,Simulation,0,0,Medium,10,178,23,7,High,Low,No Purchase
9543,47,Male,Europe,Sports,14,0,Easy,7,166,28,4,Low,Medium,No Purchase
9544,15,Female,Other,Sports,8,0,Hard,16,71,3,2,Medium,Low,No Purchase
9545,32,Female,Europe,Strategy,12,0,Hard,19,121,32,26,High,Medium,No Purchase
9546,46,Female,Asia,Sports,13,0,Easy,10,160,75,40,High,Medium,No Purchase
9547,25,Male,Europe,RPG,13,0,Easy,17,81,37,24,Medium,Medium,No Purchase
9548,35,Male,Europe,RPG,23,0,Hard,14,45,88,42,Medium,Medium,No Purchase
9549,40,Male,Europe,Sports,24,0,Easy,9,36,78,35,Medium,Medium,No Purchase
9550,39,Male,Europe,Simulation,12,0,Hard,3,179,53,13,Medium,Medium,No Purchase
9551,36,Male,Asia,Simulation,10,0,Easy,11,119,38,25,Medium,Medium,No Purchase
9552,41,Female,USA,Sports,17,0,Easy,17,88,12,26,High,Medium,No Purchase
9553,27,Male,Other,Sports,12,0,Easy,19,171,29,38,High,Medium,No Purchase
9554,47,Male,Asia,RPG,18,0,Medium,12,73,25,9,Medium,Medium,No Purchase
9555,48,Male,Asia,Strategy,9,0,Hard,17,106,63,7,High,Low,No Purchase
9556,49,Male,Asia,Sports,11,0,Medium,17,21,3,10,Medium,Medium,No Purchase
9557,15,Female,Europe,Simulation,2,1,Hard,17,109,83,6,High,Low,Purchased
9558,35,Male,Asia,Sports,16,0,Hard,7,161,85,44,Low,Medium,No Purchase
9559,20,Male,Other,Action,20,0,Easy,1,18,40,46,Low,Medium,No Purchase
9560,42,Male,Asia,RPG,4,0,Easy,10,165,15,32,High,Low,No Purchase
9561,31,Male,USA,RPG,23,0,Easy,1,104,14,42,Low,Medium,No Purchase
9562,19,Male,Asia,Strategy,24,0,Medium,7,97,11,17,Medium,Medium,No Purchase
9563,45,Female,Europe,Simulation,14,1,Medium,12,55,3,23,Medium,Medium,Purchased
9564,19,Female,Europe,Sports,2,0,Easy,15,40,1,40,Medium,Low,No Purchase
9565,17,Male,Other,Strategy,19,0,Medium,7,153,50,16,Medium,Medium,No Purchase
9566,37,Male,USA,Simulation,11,0,Hard,1,85,70,1,Low,Medium,No Purchase
9567,24,Female,USA,RPG,21,0,Hard,19,103,72,40,High,Medium,No Purchase
9568,24,Male,USA,Action,19,1,Medium,5,136,85,1,Medium,Medium,Purchased
9569,33,Male,USA,Sports,14,1,Medium,12,76,66,47,Medium,Medium,Purchased
9570,31,Male,USA,Simulation,1,0,Easy,3,39,75,17,Low,Low,No Purchase
9571,35,Female,Europe,Simulation,14,1,Easy,12,178,41,20,High,Medium,Purchased
9572,28,Female,Other,Sports,18,0,Easy,3,156,2,0,Medium,Medium,No Purchase
9573,23,Male,Asia,RPG,16,0,Easy,12,64,74,24,Medium,Medium,No Purchase
9574,15,Male,USA,Strategy,16,0,Easy,16,69,5,43,Medium,Medium,No Purchase
9575,27,Female,Europe,Sports,18,0,Medium,7,164,97,23,Medium,Medium,No Purchase
9576,18,Female,Asia,Simulation,13,0,Easy,4,61,53,41,Medium,Medium,No Purchase
9577,15,Female,Europe,RPG,18,0,Hard,6,150,77,7,Medium,Medium,No Purchase
9578,46,Female,Other,Sports,5,1,Medium,1,165,69,48,Medium,Low,Purchased
9579,48,Female,Other,Strategy,10,1,Hard,3,138,22,4,High,Medium,Purchased
9580,42,Male,USA,RPG,16,0,Medium,2,121,69,22,Low,Medium,No Purchase
9581,45,Male,Asia,Action,4,0,Hard,7,155,99,47,Medium,Low,No Purchase
9582,22,Male,Europe,Action,18,1,Medium,4,73,93,5,Low,Medium,Purchased
9583,40,Male,Europe,Strategy,14,0,Easy,0,34,24,19,Low,Medium,No Purchase
9584,48,Female,Asia,Sports,18,1,Easy,18,16,22,42,Low,Medium,Purchased
9585,17,Female,Asia,RPG,21,0,Medium,15,50,98,6,Medium,Medium,No Purchase
9586,26,Female,Europe,Simulation,23,0,Medium,16,24,83,18,Medium,Medium,No Purchase
9587,15,Female,Asia,Strategy,7,1,Easy,8,139,3,3,Medium,Low,Purchased
9588,19,Male,Other,Simulation,19,0,Easy,10,168,59,27,High,Medium,No Purchase
9589,44,Female,Asia,Action,9,0,Easy,5,94,94,6,Medium,Low,No Purchase
9590,44,Male,USA,Sports,12,0,Hard,4,70,54,26,Medium,Medium,No Purchase
9591,31,Female,Asia,Strategy,15,0,Medium,14,63,92,17,Medium,Medium,No Purchase
9592,37,Male,Asia,Simulation,6,0,Medium,6,32,22,49,Low,Low,No Purchase
9593,29,Male,Other,Action,5,1,Medium,12,12,14,19,Low,Low,Purchased
9594,35,Male,Asia,Strategy,14,1,Easy,10,61,71,33,Medium,Medium,Purchased
9595,28,Male,Asia,Simulation,17,0,Easy,6,75,92,48,Medium,Medium,No Purchase
9596,16,Male,USA,Sports,23,1,Hard,10,83,18,6,Medium,Medium,Purchased
9597,25,Male,Other,Strategy,14,0,Easy,17,91,52,39,High,Medium,No Purchase
9598,48,Male,USA,Action,14,0,Easy,9,162,75,7,High,Medium,No Purchase
9599,48,Female,Asia,Strategy,10,0,Medium,16,114,66,42,High,Medium,No Purchase
9600,32,Female,Other,Strategy,19,0,Hard,16,68,32,19,Medium,Medium,No Purchase
9601,44,Female,USA,Sports,18,1,Easy,12,41,23,30,Medium,Medium,Purchased
9602,29,Female,Other,Strategy,5,0,Medium,11,25,84,18,Medium,Low,No Purchase
9603,41,Male,Asia,Action,9,0,Easy,16,31,86,47,Medium,Low,No Purchase
9604,48,Female,Other,Strategy,3,0,Easy,10,140,46,12,Medium,Low,No Purchase
9605,47,Male,USA,RPG,3,1,Easy,6,174,16,44,Low,Low,Purchased
9606,38,Male,Asia,Simulation,22,0,Hard,8,164,15,6,Medium,Medium,No Purchase
9607,29,Female,Europe,Simulation,16,0,Hard,4,113,60,24,Medium,Medium,No Purchase
9608,44,Male,USA,RPG,21,0,Medium,6,81,27,6,Low,Medium,No Purchase
9609,31,Male,Asia,Strategy,14,0,Easy,0,159,66,25,Low,Medium,No Purchase
9610,19,Female,Europe,Sports,6,0,Medium,6,54,14,46,Medium,Low,No Purchase
9611,43,Female,Asia,RPG,6,0,Easy,1,85,77,28,Low,Low,No Purchase
9612,18,Female,Asia,RPG,6,0,Medium,5,67,1,41,High,Low,No Purchase
9613,24,Male,USA,Simulation,8,0,Easy,17,84,16,31,High,Low,No Purchase
9614,31,Female,USA,Simulation,5,1,Easy,8,114,93,15,Medium,Low,Purchased
9615,24,Female,USA,Simulation,3,0,Easy,17,176,68,14,High,Low,No Purchase
9616,31,Female,USA,Strategy,22,0,Easy,8,111,9,1,Medium,Medium,No Purchase
9617,34,Female,Europe,Simulation,14,0,Easy,5,171,75,12,Medium,Medium,No Purchase
9618,38,Male,Asia,RPG,5,0,Easy,19,158,72,37,High,Low,No Purchase
9619,19,Male,Europe,Action,14,1,Easy,9,97,91,42,Medium,Medium,Purchased
9620,48,Female,Asia,Sports,6,0,Hard,6,154,27,38,Medium,Low,No Purchase
9621,20,Female,USA,Strategy,16,1,Medium,15,95,73,41,High,Medium,Purchased
